,pagenumber,form,OID,Domain,order,PreText,Question,CDASH,CDASHTYPE,SDTM,SDTMTYPE,codename,codelist,class,x,y,height,width
709,92.0,Unsolicited Injection Site Reactions,AE_UISR,SUPPAE,20.0,Maximum Measurement Unit,,AEMSU,SANOFI,AEMSU,SANOFI,UNIT,%;% INHIBITION;%(v/v);%(w/v);%(w/w);%/min;%cells/area;/100 HPFs;/100 WBC;/10^3 cells;/HPF;/L;/LPF;/VF;/dL;/day;/h;/kg;/mL;/mm3;/month;/nL;/pL;/uL;/wk;/year;1/dilution;100 IU/mL;10^10/L;10^11/L;10^12 IU/L;10^12/L;10^3 CFU;10^3 CFU/g;10^3 CFU/mL;10^3 DNA copies/mL;10^3 RNA copies/mL;10^3 copies/mL;10^3 organisms;10^3 organisms/g;10^3 organisms/mL;10^3/L;10^3/hpf;10^3/mm3;10^3/mm4;10^3/uL;10^4/L;10^4/hpf;10^5/L;10^5/hpf;10^6 CFU;10^6 CFU/g;10^6 CFU/mL;10^6 DNA copies/mL;10^6 IU;10^6 IU/mL;10^6 RNA copies/mL;10^6 copies/mL;10^6 organisms;10^6 organisms/g;10^6 organisms/mL;10^6 organisms/mg;10^6/L;10^6/g;10^6/hpf;10^6/mm3;10^6/uL;10^7/L;10^8/L;10^9 CFU;10^9 CFU/g;10^9 CFU/mL;10^9 organisms;10^9 organisms/g;10^9 organisms/mL;10^9 organisms/mg;10^9/L;AFU;AI;AMPULE;APL U/mL;APPLICATION;ASC;AU;AU/mL;AU/min;AgU/mL;Antibody Unit;BAG;BAR;BAU;BAU/mL;BE/mL;BEATS/MIN;BISCUIT;BLOCKS;BOLUS;BOTTLE;BOX;BREATHS/MIN;BU;BU/mL;Bq;Bq/L;Bq/g;Bq/kg;Bq/mL;Bq/mg;Bq/uL;Bq/ug;C;CAE;CAN;CAPFUL;CAPLET;CAPSULE;CARTRIDGE;CASE;CCID 50/dose;CCID 50/mL;CFU/g;CFU/mL;CIGAR;CIGARETTE;COAT;COI;CONTAINER;CUP;CYLINDER;Ci;Ci/L;Ci/g;Ci/kg;Ci/mL;Ci/mg;Ci/uL;Ci/ug;Coulomb;Ct;DAYS;DAgU;DAgU/mL;DIOPTER;DISK;DNA copies/mL;DPM;DRUM;EID 50/dose;EID 50/mL;ELISA unit;ELISA unit/dose;ELISA unit/mL;EU;Enzyme U;F;FEU;FINGERTIP UNIT;Farad;Frames/s;GBq;GBq/g;GBq/mg;GBq/ug;GI/L;GLASS;GPL U/mL;Gauss;Gy;HAU/100 uL;HEP;HOMEOPATHIC DILUTION;HOURS;HPF;Hb Fract.;Hemolytic Unit;Henry;Hounsfield Unit;Hz;IMPLANT;INDEX VALUE;INHALATION;IU;IU/L;IU/dL;IU/g;IU/kg;IU/kg/h;IU/mL;IU/mg;IU^4;IV;Immune Status Ratio (ISR);JAR;Joule;KALLIKREIN INHIBITOR UNIT;KIT;L;L/L;L/h;L/h/m2;L/kg;L/min;L/min/m2;L/s;LB;LOZENGE;LPF;Log10 ELISA unit;Log10 ELISA unit/dose;Log10 GEq/mL;Log10 PFU/mL;MBq;MBq/uL;MESF;MFI;MHz;MONTHS;MPL U/mL;Mile;NEBULE;NEEDLE GAUGE;NIU;Newton;PACK;PACKAGE;PACKET;PATCH;PELLET;PFU;PFU/dose;PFU/mL;PIPE;PIXEL;PIXELS/cm;PIXELS/in;PNU/mL;POINT;POUCH;PRESSOR UNITS;PUFF;Pa;Pack Year;Perfusion unit;Perfusion unit*sec;QUANTITY SUFFICIENT;RATIO;RING;RNA copies/mL;Rad;Roentgen;SACHET;SBE/mL;SCO;SCOOPFUL;SFC;SFC/10^6 PBMC;SPRAY;SQU/mL;STANDARD DRINK/day;STEPS;STRIP;SUPPOSITORY;SYRINGE;Shock Wave;Siemens;Signals/cells;Sv;TABLET;TAMPON;TCID 50/dose;TI/L;TRACE;TROCHE;TUBE;Tbsp;Tesla;Torr;U;U.CARR;U/L;U/animal;U/cL;U/dL;U/g;U/g/day;U/g/h;U/g/min;U/kg;U/kg/day;U/kg/h;U/kg/min;U/m2;U/m2/day;U/m2/h;U/m2/min;U/mL;U/mg;U/mmol;V;V/sec;VIAL;VIRTUAL PIXEL;WAFER;WEEKS;Watt;Weber;YEARS;ag;amol;amp;amu;anti-Xa IU;anti-Xa IU/mL;atm;bel;cGy;cL;cal;cc;cd;cells/mm3;cells/uL;cg;cm;cm H2O;cm/min;cm/s;cm2;cmol;cmol/L;copies/mL;copies/uL;cpm;cs;cy/cm;cycle/min;cycle/sec;dB;dL;damol/L;deg;dmol;dpm/0.5 mL;dpm/100mg;dpm/mL;dpm/mg;dram;dyn;eq;fL;fg;fmol;fmol/L;fmol/g;foz_br;foz_us;fraction of 1;ft;ft2;ft3;g;g/24h;g/L;g/animal;g/animal/day;g/animal/wk;g/cage;g/cage/day;g/cage/wk;g/cm2;g/dL;g/day;g/g;g/g Creatinine;g/g/day;g/kg;g/kg/day;g/m2;g/m2/day;g/mol;grain;gtt;hPa;in;in2;kAU/L;kBq;kBq/uL;kDa;kHz;kIU;kN/cm2;kPa;kPa/L/sec;kU/L;kUSP;kat;kcal;kg;kg/L;kg/cm;kg/cm2;kg/m2;km;km/h;ks;lbf;lm;log EID 50/dose;log10 CCID 50/dose;log10 CFU/g;log10 CFU/mL;log10 IU/mL;log10 TCID 50/dose;log10 copies/mL;lx;m;m/sec;m/sec2;m2;m3;mCi;mCi/L;mCi/kg;mEq;mEq/L;mEq/dL;mEq/day;mEq/g;mEq/kg;mEq/mL;mEq/mmol;mEq/uL;mEq/ug;mIU/L;mIU/mL;mJoule/cm2;mL;mL/animal;mL/animal/day;mL/animal/wk;mL/breath;mL/cage;mL/cage/day;mL/cage/wk;mL/cm;mL/cm H2O;mL/dL;mL/day;mL/g;mL/g/day;mL/g/h;mL/g/min;mL/h;mL/h/uL of lysat;mL/kg;mL/kg/day;mL/kg/h;mL/kg/min;mL/m2;mL/m2/day;mL/m2/h;mL/m2/min;mL/min;mL/min/1.73m2;mL/min/SSA;mL/min/mmHg;mL/mmHg;mL/mmHg/min/L;mL/s;mL/sec/1.73m2;mOsm;mOsm/kg;mPa;mU/L;mU/mL;mV;mV*min;mV2/Hz;mcg/dL;mg;mg%;mg/24h;mg/L;mg/L FEU;mg/animal;mg/dL;mg/day;mg/g;mg/g Creatinine;mg/g/day;mg/g/h;mg/g/min;mg/h;mg/kg;mg/kg/day;mg/kg/h;mg/kg/min;mg/m2;mg/m2/day;mg/m2/h;mg/m2/min;mg/mL/min;mg/min;mg/mmol Creatinine;mg/mol;min;mkat;mm;mm/2h;mm/h;mm/min;mm/sec;mm2;mm3;mmHg;mmHg/L/min;mmHg/sec;mmol;mmol FA/mL/h;mmol/L;mmol/day;mmol/g;mmol/kg;mmol/min/kPa;mmol/min/kPa/L;mmol/mol;mmol^2/L^2;mol;mol/L;mol/g;mol/mL;mol/mg;mol/mol;mph;msec;nCi;nL;nU/cL;nU/mL;ng;ng/L;ng/dL;ng/mL;nkat;nkat/L;nm;nmol;nmol BCE/L;nmol BCE/mmol;nmol/L;nmol/dL;nmol/hr/mg protein;nmol/mL/min;nmol/min/mg protein;nsec;ohm;osm;oz;pL;per min;per sec;pg;pg/L;pg/dL;pg/mL;pkat;pm;pmol;pmol/L;pmol/min/uL of lysat;pmol/punch/hr;pools/day;pools/h;ppb;ppm;ppth;pptr;psec;psi;pt_br;pt_us;rpm;sABC;sMEC;scm;sec;titer;tsp;tuberculin unit;tuberculin unit/mL;uCi;uCi/L;uCi/kg;uEq;uEq/L;uIU/mL;uL;uL/mL;uOsM;uU/mL;uV;uV*sec;ug;ug/L;ug/animal;ug/dL;ug/day;ug/g/day;ug/g/h;ug/g/min;ug/h;ug/kg;ug/kg/day;ug/kg/h;ug/kg/min;ug/m2;ug/m2/day;ug/m2/h;ug/m2/min;ug/mL;ug/mL/h;ug/min;ugEq;ukat;ukat/L;um;um2;umol;umol/L;umol/L/min;umol/L/sec;umol/day;umol/mg/min;umol/min;usec;v/v;yd;NONE;OTHER,question,75.866,369.671,15.744,142.512
997,92.0,Unsolicited Injection Site Reactions,AE_UISR,SUPPAE,21.0,"If the reaction is too large to measure, check 'NM' for Non Measurable.",,AEMSNM,SANOFI,AEMSNM,SANOFI,,,question,80.866,350.671,15.744,280.008
998,92.0,Unsolicited Injection Site Reactions,AE_UISR,AE,23.0,"Maximum Intensity (If the Maximum Intensity is missing, select Unknown.)",What is the severity of the adverse event?,AESEV,IG,AESEV,IG,,,question,75.866,298.671,15.948,306.0
710,92.0,Unsolicited Injection Site Reactions,AE_UISR,SUPPAE,25.0,Maximum Measurement or Intensity Method,,AEMSM,SANOFI,AEMSM,SANOFI,,,question,80.866,231.671,15.744,216.456
711,92.0,Unsolicited Injection Site Reactions,AE_UISR,AE,26.0,Relationship to Investigational Product,Was this adverse event related to study treatment?,AEREL,IG,AEREL,IG,AERELA_01,NOT RELATED;RELATED,question,70.866,214.671,15.744,187.452
712,92.0,Unsolicited Injection Site Reactions,AE_UISR,,27.0,Action Taken (Check all that apply.),,PROMPT_AEACN,SANOFI,,,,,question,70.866,179.659,15.948,174.456
713,92.0,Unsolicited Injection Site Reactions,AE_UISR,SUPPAE,28.0,None,,AEACNNO,SANOFI,AEACNNO,SANOFI,,,question,80.866,162.671,15.744,25.98
714,92.0,Unsolicited Injection Site Reactions,AE_UISR,SUPPAE,29.0,Medication,,AEACCMED,SANOFI,AEACCMED,SANOFI,,,question,80.866,145.671,15.744,54.588
715,92.0,Unsolicited Injection Site Reactions,AE_UISR,SUPPAE,30.0,Health Care Provider Contact,,AEACHCP,SANOFI,AEACHCP,SANOFI,,,question,80.866,128.671,15.744,142.14
716,92.0,Unsolicited Injection Site Reactions,AE_UISR,SUPPAE,31.0,Hospitalized,,AEACHOS,SANOFI,AEACHOS,SANOFI,,,question,80.866,111.671,15.744,60.576
717,92.0,Unsolicited Injection Site Reactions,AE_UISR,SU,32.0,Caused Study Discontinuation,Did the adverse event cause the subject to be discontinued from the study?,AEDIS,IG,SUPPAE.QVAL,IG,NY_YN,Y;N,question,70.866,94.671,15.744,145.872
990,93.0,Unsolicited Injection Site Reactions,AE_UISR,,0.0,Vaccine Injection Location List,,AELOCLI,SANOFI,,,,,unassigned,-100.0,760.0,15.0,100.0
991,93.0,Unsolicited Injection Site Reactions,AE_UISR,AE,0.0,Site,What is the anatomical location of the adverse event?,AELOC,IG,AELOC,IG,LOC_01,UPPER ARM;BUTTOCK;THIGH,unassigned,-100.0,760.0,15.0,100.0
992,93.0,Unsolicited Injection Site Reactions,AE_UISR,AE,0.0,Localization,What is the directionality of the anatomical location of the adverse event?,AEDIR,IG,AEDIR,IG,DIR_01,LOWER;UPPER,unassigned,-100.0,760.0,15.0,100.0
999,93.0,Unsolicited Injection Site Reactions,AE_UISR,SUPPAE,0.0,Discontinuation of study vaccination,,AEACNC,SANOFI,AEACNC,SANOFI,,,unassigned,-100.0,760.0,15.0,100.0
1000,93.0,Unsolicited Injection Site Reactions,AE_UISR,SUPPAE,0.0,Is the event an MAAE?,,AEMAAE,SANOFI,AEMAAE,SANOFI,NY_YN,Y;N,unassigned,-100.0,760.0,15.0,100.0
718,93.0,Unsolicited Injection Site Reactions,AE_UISR,SUPPAE,2.0,Is the event an AESI?,,AEMEOI,SANOFI,AEMEOI,SANOFI,NY_YN,Y;N,question,70.866,666.671,15.744,104.544
719,93.0,Unsolicited Injection Site Reactions,AE_UISR,AE,3.0,Serious,Was the adverse event serious?,AESER,IG,AESER,IG,NY_YN,Y;N,question,70.866,631.671,15.744,35.976
1001,93.0,Unsolicited Injection Site Reactions,AE_UISR,,8.0,"If Serious=Yes only, check all seriousness criteria that apply, Outcome, Elapsed time and Relationship to Study Procedures below.",,PROMPT_AESER,SANOFI,,,,,question,70.866,596.659,15.948,430.656
720,93.0,Unsolicited Injection Site Reactions,AE_UISR,AE,10.0,Congenital Anomaly or Birth Defect,Was the adverse event associated with a congenital anomaly or birth defect?,AESCONG,IG,AESCONG,IG,,,question,75.866,565.671,15.744,175.788
721,93.0,Unsolicited Injection Site Reactions,AE_UISR,AE,11.0,Significant Disability,Did the adverse event result in disability or permanent damage?,AESDISAB,IG,AESDISAB,IG,,,question,75.866,548.671,15.744,102.864
722,93.0,Unsolicited Injection Site Reactions,AE_UISR,AE,12.0,Death,Did the adverse event result in death?,AESDTH,IG,AESDTH,IG,,,question,75.866,531.671,15.744,28.62
723,93.0,Unsolicited Injection Site Reactions,AE_UISR,,13.0,"If Yes, complete the Date of Death.",,PROMPT_AEDTH,SANOFI,,,,,question,75.866,514.659,15.948,167.808
724,93.0,Unsolicited Injection Site Reactions,AE_UISR,,14.0,Date of Death,,AEDDDAT,SANOFI,,,,,question,80.866,497.671,15.744,67.236
725,93.0,Unsolicited Injection Site Reactions,AE_UISR,AE,15.0,Hospitalization,Did the adverse event result in initial or prolonged hospitalization for the subject?,AESHOSP,IG,AESHOSP,IG,,,question,75.866,480.671,15.744,73.224
726,93.0,Unsolicited Injection Site Reactions,AE_UISR,AE,16.0,Life Threatening,Was the adverse event life threatening?,AESLIFE,IG,AESLIFE,IG,,,question,75.866,463.671,15.744,80.868
727,93.0,Unsolicited Injection Site Reactions,AE_UISR,AE,17.0,Other Medically Important Event,Was the adverse event a medically important event not covered by other serious criteria?,AESMIE,IG,AESMIE,IG,,,question,75.866,446.671,15.744,160.128
728,93.0,Unsolicited Injection Site Reactions,AE_UISR,AE,18.0,Outcome,What is the outcome of this adverse event?,AEOUT,IG,AEOUT,IG,OUT,RECOVERED/RESOLVED;RECOVERED/RESOLVED WITH SEQUELAE;RECOVERING/RESOLVING;NOT RECOVERED/NOT RESOLVED;FATAL;UNKNOWN,question,75.866,429.671,15.744,43.944
1002,93.0,Unsolicited Injection Site Reactions,AE_UISR,SUPPAE,27.0,"If lower than 24 hours, Elapsed Time from last Administration (Provide the duration in hours and minutes).",,AEELPTIM,SANOFI,AEELPTIM,SANOFI,,,question,70.866,306.671,15.744,300.36
729,93.0,Unsolicited Injection Site Reactions,AE_UISR,SUPPAE,29.0,Relationship to Study Procedures,,AERELPR,SANOFI,AERELPR,SANOFI,AERELA_01,NOT RELATED;RELATED,question,70.866,275.671,15.744,160.188
730,94.0,Unsolicited Systemic Events,AE_USE,AE,2.0,Category of Adverse Event,What is the category of the adverse event?,AECAT,IG,AECAT,IG,AECAT,ADVERSE EVENT;ADVERSE EVENT OF SPECIAL INTEREST;ALLERGIC REACTION;ALT INCREASE;ASTHMA EXACERBATION EVENT;BLEEDING EVENT;BONE FRACTURE;DRUG ALLERGY EVENT;EPISTAXIS EVENT;FOREIGN BODY REACTION EVENT;HYPERCALCEMIA;HYPOGLYCEMIA;INCREASED CALCITONIN;INCREASED LIPASE/AMYLASE;INFECTION EVENT;INJECTION SITE REACTION;METABOLIC ACIDOSIS EVENT;NEUROLOGIC DISORDER;OVERDOSE;PANCREATIC EVENT;PERIPHERAL NEUROPATHY EVENT;PREGNANCY;RENAL FAILURE;SERIOUS HYPOGLYCEMIA;SOLICITED;SUSPECTED OR CONFIRMED CEREBROVASCULAR EVENT;SUSPECTED OR CONFIRMED DIABETIC KETOACIDOSIS;SUSPECTED OR CONFIRMED HEART FAILURE;SUSPECTED OR CONFIRMED MYOCARDIAL INFARCTION / UNSTABLE ANGINA;UNSOLICITED;VASCULITIS EVENT;OTHER,question,70.866,666.671,15.744,130.86
732,94.0,Unsolicited Systemic Events,AE_USE,AE,3.0,Subcategory of Adverse Event,What is the subcategory of the adverse event?,AESCAT,IG,AESCAT,IG,AESCAT_01,ADMINISTRATION SITE;SYSTEMIC,question,70.866,77.671,15.744,146.856
733,95.0,Unsolicited Systemic Events,AE_USE,AE,2.0,Unique ID,What is the adverse event identifier?,AESPID,IG,AESPID,IG,,,question,70.866,647.671,15.744,50.964
1003,95.0,Unsolicited Systemic Events,AE_USE,,3.0,Enter any Unsolicited Systemic Events occurring within the 28-day collection period. Enter SAE and AESI occurring during the entire study period including during the 90-day fup period.,,PROMPT_UNSOLS,SANOFI,,,,,question,70.866,630.659,15.948,484.104
735,95.0,Unsolicited Systemic Events,AE_USE,AE,6.0,Adverse Event,What is the adverse event term?,AETERM,IG,AETERM,IG,,,question,70.866,585.671,15.744,70.92
737,95.0,Unsolicited Systemic Events,AE_USE,SUPPAE,7.0,Immediate,,AEIMM,SANOFI,AEIMM,SANOFI,NY_YN,Y;N,question,70.866,568.671,15.744,51.24
738,95.0,Unsolicited Systemic Events,AE_USE,AE,10.0,Start Date,What is the adverse event start date?,AESTDAT,IG,AESTDTC,IG,,,question,70.866,533.671,15.744,48.252
740,95.0,Unsolicited Systemic Events,AE_USE,SUPPAE,11.0,Appeared after Visit,,AECYCVID,SANOFI,AECYCVID,SANOFI,,,question,70.866,516.671,15.744,97.86
741,95.0,Unsolicited Systemic Events,AE_USE,,12.0,"If the event is ongoing, enter the Maximum Intensity/Temperature available at the time of reporting.",,PROMPT_AEONGO,SANOFI,,,,,question,70.866,499.659,15.948,480.132
742,95.0,Unsolicited Systemic Events,AE_USE,AE,13.0,Ongoing?,Is the adverse event ongoing?,AEONGO,IG,AEENRTPT; AEENRF,IG,,,question,80.866,468.671,15.744,47.304
1004,95.0,Unsolicited Systemic Events,AE_USE,,14.0,"When the End Date is obtained, ensure that the Maximum Intensity/Temperature is still correct while considering the entire duration.",,PROMPT_AESEV1,SANOFI,,,,,question,70.866,451.659,15.948,456.852
743,95.0,Unsolicited Systemic Events,AE_USE,AE,16.0,End Date,What was the adverse event end date?,AEENDAT,IG,AEENDTC,IG,,,question,80.866,420.671,15.744,44.94
1005,95.0,Unsolicited Systemic Events,AE_USE,,17.0,"For Fever episodes, enter the Maximum Temperature with one decimal value (e.g. 38.1). Otherwise, enter the Maximum Intensity of the event considering the entire Adverse Event duration.",,PROMPT_AESEV2,SANOFI,,,,,question,70.866,403.659,15.948,481.824
1006,95.0,Unsolicited Systemic Events,AE_USE,SUPPAE,19.0,"Maximum Temperature (If the Maximum Temperature is missing, enter 'UNK' for Unknown.)",,AEMS,SANOFI,AEMS,SANOFI,,,question,75.866,358.671,15.948,273.036
745,95.0,Unsolicited Systemic Events,AE_USE,SUPPAE,21.0,Maximum Measurement Unit,,AEMSU,SANOFI,AEMSU,SANOFI,UNIT,%;% INHIBITION;%(v/v);%(w/v);%(w/w);%/min;%cells/area;/100 HPFs;/100 WBC;/10^3 cells;/HPF;/L;/LPF;/VF;/dL;/day;/h;/kg;/mL;/mm3;/month;/nL;/pL;/uL;/wk;/year;1/dilution;100 IU/mL;10^10/L;10^11/L;10^12 IU/L;10^12/L;10^3 CFU;10^3 CFU/g;10^3 CFU/mL;10^3 DNA copies/mL;10^3 RNA copies/mL;10^3 copies/mL;10^3 organisms;10^3 organisms/g;10^3 organisms/mL;10^3/L;10^3/hpf;10^3/mm3;10^3/mm4;10^3/uL;10^4/L;10^4/hpf;10^5/L;10^5/hpf;10^6 CFU;10^6 CFU/g;10^6 CFU/mL;10^6 DNA copies/mL;10^6 IU;10^6 IU/mL;10^6 RNA copies/mL;10^6 copies/mL;10^6 organisms;10^6 organisms/g;10^6 organisms/mL;10^6 organisms/mg;10^6/L;10^6/g;10^6/hpf;10^6/mm3;10^6/uL;10^7/L;10^8/L;10^9 CFU;10^9 CFU/g;10^9 CFU/mL;10^9 organisms;10^9 organisms/g;10^9 organisms/mL;10^9 organisms/mg;10^9/L;AFU;AI;AMPULE;APL U/mL;APPLICATION;ASC;AU;AU/mL;AU/min;AgU/mL;Antibody Unit;BAG;BAR;BAU;BAU/mL;BE/mL;BEATS/MIN;BISCUIT;BLOCKS;BOLUS;BOTTLE;BOX;BREATHS/MIN;BU;BU/mL;Bq;Bq/L;Bq/g;Bq/kg;Bq/mL;Bq/mg;Bq/uL;Bq/ug;C;CAE;CAN;CAPFUL;CAPLET;CAPSULE;CARTRIDGE;CASE;CCID 50/dose;CCID 50/mL;CFU/g;CFU/mL;CIGAR;CIGARETTE;COAT;COI;CONTAINER;CUP;CYLINDER;Ci;Ci/L;Ci/g;Ci/kg;Ci/mL;Ci/mg;Ci/uL;Ci/ug;Coulomb;Ct;DAYS;DAgU;DAgU/mL;DIOPTER;DISK;DNA copies/mL;DPM;DRUM;EID 50/dose;EID 50/mL;ELISA unit;ELISA unit/dose;ELISA unit/mL;EU;Enzyme U;F;FEU;FINGERTIP UNIT;Farad;Frames/s;GBq;GBq/g;GBq/mg;GBq/ug;GI/L;GLASS;GPL U/mL;Gauss;Gy;HAU/100 uL;HEP;HOMEOPATHIC DILUTION;HOURS;HPF;Hb Fract.;Hemolytic Unit;Henry;Hounsfield Unit;Hz;IMPLANT;INDEX VALUE;INHALATION;IU;IU/L;IU/dL;IU/g;IU/kg;IU/kg/h;IU/mL;IU/mg;IU^4;IV;Immune Status Ratio (ISR);JAR;Joule;KALLIKREIN INHIBITOR UNIT;KIT;L;L/L;L/h;L/h/m2;L/kg;L/min;L/min/m2;L/s;LB;LOZENGE;LPF;Log10 ELISA unit;Log10 ELISA unit/dose;Log10 GEq/mL;Log10 PFU/mL;MBq;MBq/uL;MESF;MFI;MHz;MONTHS;MPL U/mL;Mile;NEBULE;NEEDLE GAUGE;NIU;Newton;PACK;PACKAGE;PACKET;PATCH;PELLET;PFU;PFU/dose;PFU/mL;PIPE;PIXEL;PIXELS/cm;PIXELS/in;PNU/mL;POINT;POUCH;PRESSOR UNITS;PUFF;Pa;Pack Year;Perfusion unit;Perfusion unit*sec;QUANTITY SUFFICIENT;RATIO;RING;RNA copies/mL;Rad;Roentgen;SACHET;SBE/mL;SCO;SCOOPFUL;SFC;SFC/10^6 PBMC;SPRAY;SQU/mL;STANDARD DRINK/day;STEPS;STRIP;SUPPOSITORY;SYRINGE;Shock Wave;Siemens;Signals/cells;Sv;TABLET;TAMPON;TCID 50/dose;TI/L;TRACE;TROCHE;TUBE;Tbsp;Tesla;Torr;U;U.CARR;U/L;U/animal;U/cL;U/dL;U/g;U/g/day;U/g/h;U/g/min;U/kg;U/kg/day;U/kg/h;U/kg/min;U/m2;U/m2/day;U/m2/h;U/m2/min;U/mL;U/mg;U/mmol;V;V/sec;VIAL;VIRTUAL PIXEL;WAFER;WEEKS;Watt;Weber;YEARS;ag;amol;amp;amu;anti-Xa IU;anti-Xa IU/mL;atm;bel;cGy;cL;cal;cc;cd;cells/mm3;cells/uL;cg;cm;cm H2O;cm/min;cm/s;cm2;cmol;cmol/L;copies/mL;copies/uL;cpm;cs;cy/cm;cycle/min;cycle/sec;dB;dL;damol/L;deg;dmol;dpm/0.5 mL;dpm/100mg;dpm/mL;dpm/mg;dram;dyn;eq;fL;fg;fmol;fmol/L;fmol/g;foz_br;foz_us;fraction of 1;ft;ft2;ft3;g;g/24h;g/L;g/animal;g/animal/day;g/animal/wk;g/cage;g/cage/day;g/cage/wk;g/cm2;g/dL;g/day;g/g;g/g Creatinine;g/g/day;g/kg;g/kg/day;g/m2;g/m2/day;g/mol;grain;gtt;hPa;in;in2;kAU/L;kBq;kBq/uL;kDa;kHz;kIU;kN/cm2;kPa;kPa/L/sec;kU/L;kUSP;kat;kcal;kg;kg/L;kg/cm;kg/cm2;kg/m2;km;km/h;ks;lbf;lm;log EID 50/dose;log10 CCID 50/dose;log10 CFU/g;log10 CFU/mL;log10 IU/mL;log10 TCID 50/dose;log10 copies/mL;lx;m;m/sec;m/sec2;m2;m3;mCi;mCi/L;mCi/kg;mEq;mEq/L;mEq/dL;mEq/day;mEq/g;mEq/kg;mEq/mL;mEq/mmol;mEq/uL;mEq/ug;mIU/L;mIU/mL;mJoule/cm2;mL;mL/animal;mL/animal/day;mL/animal/wk;mL/breath;mL/cage;mL/cage/day;mL/cage/wk;mL/cm;mL/cm H2O;mL/dL;mL/day;mL/g;mL/g/day;mL/g/h;mL/g/min;mL/h;mL/h/uL of lysat;mL/kg;mL/kg/day;mL/kg/h;mL/kg/min;mL/m2;mL/m2/day;mL/m2/h;mL/m2/min;mL/min;mL/min/1.73m2;mL/min/SSA;mL/min/mmHg;mL/mmHg;mL/mmHg/min/L;mL/s;mL/sec/1.73m2;mOsm;mOsm/kg;mPa;mU/L;mU/mL;mV;mV*min;mV2/Hz;mcg/dL;mg;mg%;mg/24h;mg/L;mg/L FEU;mg/animal;mg/dL;mg/day;mg/g;mg/g Creatinine;mg/g/day;mg/g/h;mg/g/min;mg/h;mg/kg;mg/kg/day;mg/kg/h;mg/kg/min;mg/m2;mg/m2/day;mg/m2/h;mg/m2/min;mg/mL/min;mg/min;mg/mmol Creatinine;mg/mol;min;mkat;mm;mm/2h;mm/h;mm/min;mm/sec;mm2;mm3;mmHg;mmHg/L/min;mmHg/sec;mmol;mmol FA/mL/h;mmol/L;mmol/day;mmol/g;mmol/kg;mmol/min/kPa;mmol/min/kPa/L;mmol/mol;mmol^2/L^2;mol;mol/L;mol/g;mol/mL;mol/mg;mol/mol;mph;msec;nCi;nL;nU/cL;nU/mL;ng;ng/L;ng/dL;ng/mL;nkat;nkat/L;nm;nmol;nmol BCE/L;nmol BCE/mmol;nmol/L;nmol/dL;nmol/hr/mg protein;nmol/mL/min;nmol/min/mg protein;nsec;ohm;osm;oz;pL;per min;per sec;pg;pg/L;pg/dL;pg/mL;pkat;pm;pmol;pmol/L;pmol/min/uL of lysat;pmol/punch/hr;pools/day;pools/h;ppb;ppm;ppth;pptr;psec;psi;pt_br;pt_us;rpm;sABC;sMEC;scm;sec;titer;tsp;tuberculin unit;tuberculin unit/mL;uCi;uCi/L;uCi/kg;uEq;uEq/L;uIU/mL;uL;uL/mL;uOsM;uU/mL;uV;uV*sec;ug;ug/L;ug/animal;ug/dL;ug/day;ug/g/day;ug/g/h;ug/g/min;ug/h;ug/kg;ug/kg/day;ug/kg/h;ug/kg/min;ug/m2;ug/m2/day;ug/m2/h;ug/m2/min;ug/mL;ug/mL/h;ug/min;ugEq;ukat;ukat/L;um;um2;umol;umol/L;umol/L/min;umol/L/sec;umol/day;umol/mg/min;umol/min;usec;v/v;yd;NONE;OTHER,question,75.866,306.671,15.744,142.512
746,95.0,Unsolicited Systemic Events,AE_USE,,22.0,Temperature Route,,AEROUTE,SANOFI,,,MEASMETH_02,ORAL;AXILLARY;RECTAL,question,80.866,287.671,15.744,92.856
1007,95.0,Unsolicited Systemic Events,AE_USE,AE,23.0,"Maximum Intensity (If the Maximum Intensity is missing, select Unknown.)",What is the severity of the adverse event?,AESEV,IG,AESEV,IG,,,question,75.866,236.671,15.948,306.0
747,95.0,Unsolicited Systemic Events,AE_USE,SUPPAE,25.0,Maximum Intensity Method,,AEMSM,SANOFI,AEMSM,SANOFI,,,question,80.866,169.671,15.744,135.216
748,95.0,Unsolicited Systemic Events,AE_USE,AE,26.0,Relationship to Investigational Product,Was this adverse event related to study treatment?,AEREL,IG,AEREL,IG,AERELA_01,NOT RELATED;RELATED,question,70.866,152.671,15.744,187.452
749,95.0,Unsolicited Systemic Events,AE_USE,,27.0,Action Taken (Check all that apply.),,PROMPT_AEACN,SANOFI,,,,,question,70.866,117.659,15.948,174.456
750,95.0,Unsolicited Systemic Events,AE_USE,SUPPAE,28.0,None,,AEACNNO,SANOFI,AEACNNO,SANOFI,,,question,80.866,100.671,15.744,25.98
751,95.0,Unsolicited Systemic Events,AE_USE,SUPPAE,29.0,Medication,,AEACCMED,SANOFI,AEACCMED,SANOFI,,,question,80.866,83.671,15.744,54.588
752,95.0,Unsolicited Systemic Events,AE_USE,SUPPAE,30.0,Health Care Provider Contact,,AEACHCP,SANOFI,AEACHCP,SANOFI,,,question,80.866,66.671,15.744,142.14
